product_name,category,brand,price,product_id
Puma Outdoor Gear,Sports,Puma,2828.41,4068
W Men's Footwear,Fashion,W,3390.6,4069
Parker Self-help,Books,Parker,3573.26,4070
Apple Smart Watch,Electronics,Apple,2889.12,4071
Adidas Women's Jeans,Fashion,Adidas,13595.67,4072
Van Heusen Dress,Fashion,Van Heusen,4063.93,4073
Allen Solly Women's Jeans,Fashion,Allen Solly,3731.0,4074
Godrej Furniture,Home,Godrej,9338.39,4075
Nike Gym Equipment,Sports,Nike,4340.94,4076
JBL Camera,Electronics,JBL,2722.93,4077
ITC Snacks,Grocery,ITC,659.89,4078
Nestle Beverages,Grocery,Nestle,9084.13,4079
Puma Men's T-shirt,Fashion,Puma,45114.93,4080
Lakme Men's Haircare,Beauty,Lakme,2652.8,4081
IKEA Storage Solution,Home,IKEA,7332.64,4082
Amul Beverages,Grocery,Amul,3849.29,4083
Penguin Children's Book,Books,Penguin,1923.43,4084
Lenovo Smartphone,Electronics,Lenovo,4829.6,4085
Classmate Non-fiction,Books,Classmate,270.88,4086
Nike Men's T-shirt,Fashion,Nike,1752.48,4087
Samsung Tablet,Electronics,Samsung,8524.06,4088
Godrej Kitchen Appliance,Home,Godrej,3818.24,4089
Patanjali Staples,Grocery,Patanjali,328.77,4090
Vivo Smartphone,Electronics,Vivo,6413.71,4091
Sugar Cosmetics Women's Makeup,Beauty,Sugar Cosmetics,5936.11,4092
Dell Camera,Electronics,Dell,3288.61,4093
Prestige Kitchen Appliance,Home,Prestige,14796.29,4094
Britannia Snacks,Grocery,Britannia,64.33,4095
Godrej Furniture,Home,Godrej,3920.63,4096
Lakme Women's Skincare,Beauty,Lakme,3070.07,4097
Nike Outdoor Gear,Sports,Nike,901.44,4098
Decathlon Yoga Accessories,Sports,Decathlon,48572.49,4099
Maybelline Women's Perfume,Beauty,Maybelline,3622.65,4100
Tata Staples,Grocery,Tata,529.16,4101
Puma Men's Kurta,Fashion,Puma,4617.1,4102
IKEA Storage Solution,Home,IKEA,2362.47,4103
Home Centre Home Decor,Home,Home Centre,3235.21,4104
Zara Men's Footwear,Fashion,Zara,13211.78,4105
Reebok Sportswear,Sports,Reebok,466.04,4106
Fabindia Women's Footwear,Fashion,Fabindia,2961.51,4107
Adidas Yoga Accessories,Sports,Adidas,3308.56,4108
IKEA Storage Solution,Home,IKEA,6278.77,4109
Pepe Jeans Men's T-shirt,Fashion,Pepe Jeans,4680.79,4110
IKEA Home Decor,Home,IKEA,14073.82,4111
Fabindia Women's Jeans,Fashion,Fabindia,2890.1,4112
Dell Tablet,Electronics,Dell,5765.51,4113
Home Centre Home Decor,Home,Home Centre,4283.89,4114
Realme Smartphone,Electronics,Realme,9986.47,4115
Classmate Children's Book,Books,Classmate,910.46,4116
Britannia Snacks,Grocery,Britannia,4741.36,4117
Penguin Non-fiction,Books,Penguin,915.08,4118
Amul Staples,Grocery,Amul,1494.81,4119
Maybelline Men's Haircare,Beauty,Maybelline,2722.36,4120
Adidas Men's Kurta,Fashion,Adidas,3001.09,4121
Patanjali Snacks,Grocery,Patanjali,794.42,4122
Penguin Non-fiction,Books,Penguin,633.27,4123
L'Oreal Women's Perfume,Beauty,L'Oreal,3694.16,4124
Sugar Cosmetics Women's Makeup,Beauty,Sugar Cosmetics,7600.13,4125
Nike Sportswear,Sports,Nike,58677.85,4126
Cosco Outdoor Gear,Sports,Cosco,2850.5,4127
Adidas Gym Equipment,Sports,Adidas,37.2,4128
Puma Gym Equipment,Sports,Puma,4664.56,4129
Puma Gym Equipment,Sports,Puma,1129.11,4130
Prestige Storage Solution,Home,Prestige,4053.3,4131
LG Storage Solution,Home,LG,4169.9,4132
Nivea Women's Makeup,Beauty,Nivea,547.09,4133
JBL Laptop,Electronics,JBL,3954.24,4134
Dell Laptop,Electronics,Dell,2176.96,4135
Levi's Women's Footwear,Fashion,Levi's,14580.62,4136
Patanjali Snacks,Grocery,Patanjali,650.25,4137
Apple Camera,Electronics,Apple,2224.45,4138
Cosco Sportswear,Sports,Cosco,1194.94,4139
Puma Gym Equipment,Sports,Puma,2226.01,4140
Harper Collins Non-fiction,Books,Harper Collins,4889.4,4141
Harper Collins Self-help,Books,Harper Collins,777.65,4142
Decathlon Yoga Accessories,Sports,Decathlon,2150.02,4143
Whirlpool Kitchen Appliance,Home,Whirlpool,20531.58,4144
Samsung Headphones,Electronics,Samsung,3729.98,4145
ITC Snacks,Grocery,ITC,37.48,4146
Parker Academic,Books,Parker,318.91,4147
Xiaomi Camera,Electronics,Xiaomi,2262.45,4148
Parker Children's Book,Books,Parker,245.58,4149
Sony Smart Watch,Electronics,Sony,4639.83,4150
Nike Sportswear,Sports,Nike,6307.23,4151
Nike Sportswear,Sports,Nike,628.1,4152
Pepe Jeans Men's Footwear,Fashion,Pepe Jeans,4006.75,4153
Puma Men's T-shirt,Fashion,Puma,3726.71,4154
Sony Smartphone,Electronics,Sony,7658.21,4155
Nestle Staples,Grocery,Nestle,1248.96,4156
Xiaomi Laptop,Electronics,Xiaomi,56241.16,4157
Allen Solly Women's Jeans,Fashion,Allen Solly,61007.46,4158
Fabfurnish Bedding,Home,Fabfurnish,9559.93,4159
Cosco Sportswear,Sports,Cosco,3092.93,4160
Whirlpool Bedding,Home,Whirlpool,464.23,4161
Tata Snacks,Grocery,Tata,303.51,4162
Pigeon Furniture,Home,Pigeon,1712.93,4163
Parker Academic,Books,Parker,3277.67,4164
IKEA Storage Solution,Home,IKEA,4231.3,4165
OnePlus Smartphone,Electronics,OnePlus,52062.82,4166
Nestle Snacks,Grocery,Nestle,902.89,4167
Penguin Non-fiction,Books,Penguin,2534.18,4168
Tata Snacks,Grocery,Tata,6470.76,4169
Parker Children's Book,Books,Parker,273.31,4170
Harper Collins Self-help,Books,Harper Collins,664.48,4171
Apple Headphones,Electronics,Apple,9811.0,4172
Pigeon Storage Solution,Home,Pigeon,1608.0,4173
Lenovo Camera,Electronics,Lenovo,519.94,4174
LG Storage Solution,Home,LG,720.81,4175
Biba Women's Jeans,Fashion,Biba,1937.11,4176
Sugar Cosmetics Men's Perfume,Beauty,Sugar Cosmetics,3345.93,4177
Lakme Men's Skincare,Beauty,Lakme,67.91,4178
Whirlpool Kitchen Appliance,Home,Whirlpool,31324.1,4179
W Dress,Fashion,W,4102.98,4180
Home Centre Kitchen Appliance,Home,Home Centre,4369.77,4181
Classmate Children's Book,Books,Classmate,831.0,4182
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,498.69,4183
Nestle Organic Product,Grocery,Nestle,2375.92,4184
Amul Snacks,Grocery,Amul,3442.45,4185
Levi's Men's Kurta,Fashion,Levi's,4939.28,4186
Reebok Gym Equipment,Sports,Reebok,4460.41,4187
Sugar Cosmetics Men's Skincare,Beauty,Sugar Cosmetics,3924.73,4188
Penguin Non-fiction,Books,Penguin,573.71,4189
Xiaomi Laptop,Electronics,Xiaomi,11611.87,4190
Decathlon Gym Equipment,Sports,Decathlon,198.48,4191
Nike Men's Jeans,Fashion,Nike,2918.6,4192
L'Oreal Men's Grooming Kit,Beauty,L'Oreal,12502.62,4193
Nivea Men's Grooming Kit,Beauty,Nivea,912.33,4194
Organic India Snacks,Grocery,Organic India,203.15,4195
Cosco Sportswear,Sports,Cosco,2744.12,4196
Van Heusen Women's Footwear,Fashion,Van Heusen,2105.65,4197
Dell Headphones,Electronics,Dell,4705.65,4198
JBL Headphones,Electronics,JBL,4487.38,4199
Nykaa Women's Haircare,Beauty,Nykaa,468.26,4200
Organic India Organic Product,Grocery,Organic India,641.78,4201
L'Oreal Men's Perfume,Beauty,L'Oreal,941.15,4202
IKEA Furniture,Home,IKEA,13954.9,4203
Harper Collins Fiction,Books,Harper Collins,506.24,4204
Reynolds Fiction,Books,Reynolds,4756.36,4205
Decathlon Sportswear,Sports,Decathlon,10647.76,4206
Garnier Men's Skincare,Beauty,Garnier,2932.9,4207
ITC Beverages,Grocery,ITC,971.02,4208
Samsung Headphones,Electronics,Samsung,12472.03,4209
Godrej Bedding,Home,Godrej,5650.56,4210
Puma Dress,Fashion,Puma,10314.63,4211
Nestle Staples,Grocery,Nestle,7120.97,4212
Nivea Men's Haircare,Beauty,Nivea,1387.73,4213
Nivia Sportswear,Sports,Nivia,5954.44,4214
Prestige Bedding,Home,Prestige,4311.34,4215
Lenovo Tablet,Electronics,Lenovo,6926.23,4216
W Women's T-shirt,Fashion,W,1136.43,4217
Britannia Staples,Grocery,Britannia,4290.11,4218
Puma Outdoor Gear,Sports,Puma,401.12,4219
Parle Organic Product,Grocery,Parle,120.62,4220
W Dress,Fashion,W,3505.09,4221
Garnier Women's Haircare,Beauty,Garnier,62251.6,4222
Sugar Cosmetics Men's Skincare,Beauty,Sugar Cosmetics,14.08,4223
Sony Headphones,Electronics,Sony,14228.74,4224
Tata Organic Product,Grocery,Tata,4018.49,4225
Home Centre Home Decor,Home,Home Centre,3922.24,4226
IKEA Kitchen Appliance,Home,IKEA,2633.96,4227
Nivea Men's Perfume,Beauty,Nivea,473.92,4228
Parle Staples,Grocery,Parle,571.4,4229
L'Oreal Men's Skincare,Beauty,L'Oreal,2062.47,4230
JBL Laptop,Electronics,JBL,4490.47,4231
Adidas Yoga Accessories,Sports,Adidas,307.91,4232
Puma Sportswear,Sports,Puma,1467.65,4233
Biba Men's Footwear,Fashion,Biba,13240.89,4234
Nestle Snacks,Grocery,Nestle,14445.87,4235
Apple Headphones,Electronics,Apple,5228.0,4236
Apple Smart Watch,Electronics,Apple,12382.1,4237
Reynolds Non-fiction,Books,Reynolds,616.79,4238
Puma Gym Equipment,Sports,Puma,9833.03,4239
IKEA Furniture,Home,IKEA,2673.59,4240
IKEA Bedding,Home,IKEA,2243.78,4241
Prestige Kitchen Appliance,Home,Prestige,5798.71,4242
L'Oreal Men's Perfume,Beauty,L'Oreal,2552.01,4243
Lenovo Headphones,Electronics,Lenovo,5384.05,4244
Maybelline Men's Perfume,Beauty,Maybelline,1378.16,4245
L'Oreal Women's Makeup,Beauty,L'Oreal,1833.03,4246
Reynolds Non-fiction,Books,Reynolds,3443.9,4247
ITC Staples,Grocery,ITC,789.99,4248
Classmate Self-help,Books,Classmate,3708.52,4249
Reebok Yoga Accessories,Sports,Reebok,3357.12,4250
Nivia Gym Equipment,Sports,Nivia,8304.2,4251
Penguin Academic,Books,Penguin,992.28,4252
Cosco Gym Equipment,Sports,Cosco,317.04,4253
Adidas Sportswear,Sports,Adidas,1896.39,4254
Reebok Yoga Accessories,Sports,Reebok,3560.48,4255
Classmate Self-help,Books,Classmate,11615.91,4256
L'Oreal Women's Haircare,Beauty,L'Oreal,511.03,4257
Nivia Sportswear,Sports,Nivia,1228.35,4258
LG Storage Solution,Home,LG,3315.96,4259
Biotique Men's Grooming Kit,Beauty,Biotique,4355.55,4260
Prestige Furniture,Home,Prestige,1342.53,4261
Nykaa Men's Haircare,Beauty,Nykaa,300.8,4262
Parker Fiction,Books,Parker,4416.28,4263
Nykaa Women's Makeup,Beauty,Nykaa,1398.57,4264
Parker Self-help,Books,Parker,594.59,4265
Classmate Non-fiction,Books,Classmate,2980.69,4266
Classmate Fiction,Books,Classmate,164.75,4267
Lakme Men's Haircare,Beauty,Lakme,6907.4,4268
Fabfurnish Furniture,Home,Fabfurnish,14701.49,4269
Biba Women's Jeans,Fashion,Biba,1564.64,4270
Home Centre Furniture,Home,Home Centre,623.83,4271
Biba Saree,Fashion,Biba,3025.0,4272
Garnier Women's Makeup,Beauty,Garnier,654.25,4273
Home Centre Furniture,Home,Home Centre,3522.81,4274
Parker Academic,Books,Parker,2601.24,4275
Samsung Tablet,Electronics,Samsung,3689.03,4276
Boat Smart Watch,Electronics,Boat,5034.72,4277
Adidas Men's Jeans,Fashion,Adidas,4913.81,4278
Classmate Academic,Books,Classmate,2513.67,4279
Garnier Men's Grooming Kit,Beauty,Garnier,50728.52,4280
Reynolds Self-help,Books,Reynolds,3069.26,4281
Amul Snacks,Grocery,Amul,9131.98,4282
Nike Yoga Accessories,Sports,Nike,4900.81,4283
Zara Men's Jeans,Fashion,Zara,8396.06,4284
Nike Gym Equipment,Sports,Nike,1455.19,4285
Nykaa Women's Haircare,Beauty,Nykaa,158.7,4286
Classmate Academic,Books,Classmate,572.05,4287
Lenovo Smart Watch,Electronics,Lenovo,5180.34,4288
Harper Collins Academic,Books,Harper Collins,4462.86,4289
Penguin Fiction,Books,Penguin,866.52,4290
Dell Smartphone,Electronics,Dell,57261.44,4291
Cosco Gym Equipment,Sports,Cosco,402.69,4292
LG Bedding,Home,LG,5187.1,4293
Puma Gym Equipment,Sports,Puma,13322.66,4294
Cosco Yoga Accessories,Sports,Cosco,1096.21,4295
Home Centre Bedding,Home,Home Centre,1519.61,4296
IKEA Home Decor,Home,IKEA,1739.66,4297
Boat Laptop,Electronics,Boat,7505.94,4298
Vivo Laptop,Electronics,Vivo,2188.34,4299
Realme Tablet,Electronics,Realme,2750.56,4300
Vivo Smartphone,Electronics,Vivo,1249.11,4301
Nestle Staples,Grocery,Nestle,1861.98,4302
Allen Solly Men's T-shirt,Fashion,Allen Solly,2475.02,4303
Patanjali Snacks,Grocery,Patanjali,273.63,4304
Garnier Men's Skincare,Beauty,Garnier,1311.11,4305
Samsung Laptop,Electronics,Samsung,1382.39,4306
L'Oreal Men's Skincare,Beauty,L'Oreal,1849.23,4307
Nivia Gym Equipment,Sports,Nivia,4.64,4308
LG Bedding,Home,LG,88226.63,4309
Nivia Sportswear,Sports,Nivia,3300.42,4310
Parle Organic Product,Grocery,Parle,504.59,4311
Reynolds Fiction,Books,Reynolds,824.6,4312
Biba Women's T-shirt,Fashion,Biba,3420.41,4313
Nivea Women's Haircare,Beauty,Nivea,8297.93,4314
Mamaearth Men's Grooming Kit,Beauty,Mamaearth,355.02,4315
LG Kitchen Appliance,Home,LG,5264.17,4316
Maybelline Women's Makeup,Beauty,Maybelline,10521.36,4317
Harper Collins Self-help,Books,Harper Collins,3263.54,4318
Classmate Non-fiction,Books,Classmate,787.9,4319
Decathlon Gym Equipment,Sports,Decathlon,13255.51,4320
Fabindia Women's Kurta,Fashion,Fabindia,1270.83,4321
Puma Yoga Accessories,Sports,Puma,4494.38,4322
Levi's Men's Jeans,Fashion,Levi's,2685.85,4323
Allen Solly Women's T-shirt,Fashion,Allen Solly,4296.1,4324
Parker Children's Book,Books,Parker,18.45,4325
Mamaearth Men's Haircare,Beauty,Mamaearth,33651.1,4326
Adidas Sportswear,Sports,Adidas,88384.1,4327
Garnier Women's Skincare,Beauty,Garnier,11021.41,4328
HP Smart Watch,Electronics,HP,5149.75,4329
Patanjali Staples,Grocery,Patanjali,2551.38,4330
Levi's Men's Footwear,Fashion,Levi's,4534.67,4331
Decathlon Outdoor Gear,Sports,Decathlon,8425.78,4332
LG Kitchen Appliance,Home,LG,9828.94,4333
Sony Laptop,Electronics,Sony,9776.97,4334
Sugar Cosmetics Men's Grooming Kit,Beauty,Sugar Cosmetics,831.03,4335
Zara Women's Kurta,Fashion,Zara,52840.25,4336
Whirlpool Storage Solution,Home,Whirlpool,9902.19,4337
Biotique Women's Perfume,Beauty,Biotique,11.47,4338
Patanjali Beverages,Grocery,Patanjali,275.27,4339
Nike Outdoor Gear,Sports,Nike,41046.22,4340
Samsung Laptop,Electronics,Samsung,4404.14,4341
JBL Camera,Electronics,JBL,13162.83,4342
Garnier Women's Haircare,Beauty,Garnier,12426.61,4343
L'Oreal Women's Skincare,Beauty,L'Oreal,3211.4,4344
Whirlpool Furniture,Home,Whirlpool,10649.58,4345
Adidas Men's Jeans,Fashion,Adidas,14596.69,4346
Adidas Gym Equipment,Sports,Adidas,816.84,4347
Classmate Self-help,Books,Classmate,532.05,4348
Classmate Children's Book,Books,Classmate,8888.78,4349
Lenovo Smart Watch,Electronics,Lenovo,3238.63,4350
Home Centre Home Decor,Home,Home Centre,13817.97,4351
L'Oreal Men's Skincare,Beauty,L'Oreal,1447.22,4352
Cosco Yoga Accessories,Sports,Cosco,3736.02,4353
Biba Women's T-shirt,Fashion,Biba,723.29,4354
Penguin Non-fiction,Books,Penguin,4763.34,4355
Biba Saree,Fashion,Biba,4732.72,4356
Sony Smart Watch,Electronics,Sony,3590.93,4357
Parker Children's Book,Books,Parker,1577.97,4358
Classmate Self-help,Books,Classmate,421.82,4359
Vivo Smart Watch,Electronics,Vivo,2358.81,4360
Parker Academic,Books,Parker,116.46,4361
Sony Laptop,Electronics,Sony,10429.53,4362
Adidas Sportswear,Sports,Adidas,5402.88,4363
Patanjali Snacks,Grocery,Patanjali,1068.26,4364
Nike Yoga Accessories,Sports,Nike,13890.95,4365
Puma Sportswear,Sports,Puma,4178.76,4366
Reebok Gym Equipment,Sports,Reebok,2337.4,4367
Nivea Women's Skincare,Beauty,Nivea,1785.75,4368
IKEA Home Decor,Home,IKEA,2118.68,4369
Apple Smartphone,Electronics,Apple,8110.55,4370
IKEA Home Decor,Home,IKEA,1312.96,4371
Decathlon Gym Equipment,Sports,Decathlon,2332.93,4372
LG Storage Solution,Home,LG,64630.53,4373
Nestle Beverages,Grocery,Nestle,8583.46,4374
Nivia Yoga Accessories,Sports,Nivia,9149.45,4375
HP Smart Watch,Electronics,HP,2937.28,4376
Puma Sportswear,Sports,Puma,46473.02,4377
OnePlus Smart Watch,Electronics,OnePlus,1918.87,4378
Prestige Kitchen Appliance,Home,Prestige,741.2,4379
LG Bedding,Home,LG,1482.92,4380
Pigeon Kitchen Appliance,Home,Pigeon,8536.94,4381
Parker Non-fiction,Books,Parker,999.08,4382
Mamaearth Women's Skincare,Beauty,Mamaearth,10251.14,4383
Pigeon Furniture,Home,Pigeon,4016.94,4384
Samsung Headphones,Electronics,Samsung,9817.44,4385
Godrej Furniture,Home,Godrej,13054.49,4386
Samsung Smartphone,Electronics,Samsung,38373.18,4387
OnePlus Headphones,Electronics,OnePlus,14524.38,4388
Sony Smartphone,Electronics,Sony,7261.52,4389
Penguin Non-fiction,Books,Penguin,765.97,4390
Reebok Gym Equipment,Sports,Reebok,5129.21,4391
H&M Women's T-shirt,Fashion,H&M,3943.29,4392
Allen Solly Women's Jeans,Fashion,Allen Solly,4714.58,4393
Mamaearth Men's Grooming Kit,Beauty,Mamaearth,12680.15,4394
Reebok Outdoor Gear,Sports,Reebok,345.89,4395
Cosco Sportswear,Sports,Cosco,1824.21,4396
Penguin Academic,Books,Penguin,4174.82,4397
Patanjali Organic Product,Grocery,Patanjali,2360.83,4398
Adidas Outdoor Gear,Sports,Adidas,13141.8,4399
Classmate Fiction,Books,Classmate,3777.45,4400
Sony Tablet,Electronics,Sony,1254.86,4401
Pigeon Furniture,Home,Pigeon,766.27,4402
Classmate Children's Book,Books,Classmate,3914.92,4403
Nivea Women's Skincare,Beauty,Nivea,11960.24,4404
IKEA Kitchen Appliance,Home,IKEA,2161.76,4405
Biba Women's T-shirt,Fashion,Biba,1121.66,4406
Lenovo Smart Watch,Electronics,Lenovo,12445.78,4407
Cosco Yoga Accessories,Sports,Cosco,11260.53,4408
Sugar Cosmetics Women's Skincare,Beauty,Sugar Cosmetics,7604.52,4409
Parle Beverages,Grocery,Parle,3940.41,4410
Van Heusen Women's Jeans,Fashion,Van Heusen,1705.04,4411
Godrej Bedding,Home,Godrej,6351.65,4412
Adidas Gym Equipment,Sports,Adidas,2255.59,4413
Cosco Sportswear,Sports,Cosco,4559.48,4414
HP Smart Watch,Electronics,HP,10618.74,4415
Zara Men's Kurta,Fashion,Zara,7426.06,4416
Reebok Gym Equipment,Sports,Reebok,7406.14,4417
Nike Outdoor Gear,Sports,Nike,55200.44,4418
Patanjali Organic Product,Grocery,Patanjali,962.51,4419
Sugar Cosmetics Men's Haircare,Beauty,Sugar Cosmetics,184.19,4420
Adidas Women's Footwear,Fashion,Adidas,843.79,4421
Reynolds Children's Book,Books,Reynolds,290.38,4422
Samsung Laptop,Electronics,Samsung,9152.7,4423
Maybelline Men's Haircare,Beauty,Maybelline,2636.34,4424
Adidas Women's T-shirt,Fashion,Adidas,1943.02,4425
Reynolds Non-fiction,Books,Reynolds,3341.11,4426
H&M Men's T-shirt,Fashion,H&M,3682.17,4427
Allen Solly Women's Jeans,Fashion,Allen Solly,3932.44,4428
Nivia Sportswear,Sports,Nivia,40316.69,4429
Harper Collins Children's Book,Books,Harper Collins,685.54,4430
JBL Headphones,Electronics,JBL,2990.76,4431
Sugar Cosmetics Men's Haircare,Beauty,Sugar Cosmetics,57371.42,4432
W Women's Footwear,Fashion,W,4975.96,4433
Vivo Tablet,Electronics,Vivo,1566.0,4434
Parker Self-help,Books,Parker,162.48,4435
W Saree,Fashion,W,2891.33,4436
Realme Smartphone,Electronics,Realme,1513.33,4437
Godrej Kitchen Appliance,Home,Godrej,2988.99,4438
ITC Snacks,Grocery,ITC,630.32,4439
Britannia Organic Product,Grocery,Britannia,2170.45,4440
Nestle Snacks,Grocery,Nestle,14620.48,4441
ITC Snacks,Grocery,ITC,2050.58,4442
Organic India Staples,Grocery,Organic India,3763.13,4443
Nivea Women's Makeup,Beauty,Nivea,362.58,4444
Nestle Beverages,Grocery,Nestle,4366.61,4445
Dove Women's Perfume,Beauty,Dove,3580.03,4446
Godrej Storage Solution,Home,Godrej,2560.36,4447
Organic India Organic Product,Grocery,Organic India,224.39,4448
Dove Men's Haircare,Beauty,Dove,7166.54,4449
Penguin Fiction,Books,Penguin,2398.24,4450
Fabfurnish Kitchen Appliance,Home,Fabfurnish,1510.69,4451
Reebok Gym Equipment,Sports,Reebok,1687.78,4452
Realme Headphones,Electronics,Realme,1777.85,4453
Adidas Sportswear,Sports,Adidas,229.3,4454
Puma Gym Equipment,Sports,Puma,3214.85,4455
Samsung Smartphone,Electronics,Samsung,3964.85,4456
Nike Men's Footwear,Fashion,Nike,2424.57,4457
Nivia Outdoor Gear,Sports,Nivia,873.18,4458
Whirlpool Furniture,Home,Whirlpool,14385.93,4459
Dell Laptop,Electronics,Dell,2637.09,4460
Garnier Men's Skincare,Beauty,Garnier,1127.0,4461
Samsung Smart Watch,Electronics,Samsung,13470.15,4462
Dove Women's Makeup,Beauty,Dove,277.82,4463
Vivo Camera,Electronics,Vivo,3098.38,4464
Parle Beverages,Grocery,Parle,116.0,4465
Britannia Organic Product,Grocery,Britannia,14962.76,4466
Penguin Children's Book,Books,Penguin,697.29,4467
Garnier Men's Grooming Kit,Beauty,Garnier,224.69,4468
Penguin Children's Book,Books,Penguin,232.41,4469
Parker Non-fiction,Books,Parker,4333.7,4470
Xiaomi Laptop,Electronics,Xiaomi,8623.25,4471
Pigeon Home Decor,Home,Pigeon,3561.27,4472
Dell Laptop,Electronics,Dell,10524.22,4473
Pepe Jeans Women's Kurta,Fashion,Pepe Jeans,3035.15,4474
Biotique Women's Skincare,Beauty,Biotique,5745.44,4475
Puma Yoga Accessories,Sports,Puma,2599.23,4476
Pigeon Kitchen Appliance,Home,Pigeon,8799.56,4477
Nike Gym Equipment,Sports,Nike,3550.24,4478
Penguin Academic,Books,Penguin,1975.2,4479
Zara Men's Footwear,Fashion,Zara,5650.55,4480
Nykaa Men's Perfume,Beauty,Nykaa,14890.5,4481
Tata Organic Product,Grocery,Tata,7502.87,4482
Prestige Storage Solution,Home,Prestige,1513.45,4483
Home Centre Storage Solution,Home,Home Centre,1378.66,4484
Puma Outdoor Gear,Sports,Puma,907.25,4485
Biotique Women's Haircare,Beauty,Biotique,420.88,4486
HP Laptop,Electronics,HP,6917.39,4487
Parker Academic,Books,Parker,897.8,4488
Parker Non-fiction,Books,Parker,3988.39,4489
Reynolds Fiction,Books,Reynolds,4238.21,4490
Lenovo Camera,Electronics,Lenovo,12785.51,4491
Penguin Self-help,Books,Penguin,924.26,4492
Reebok Yoga Accessories,Sports,Reebok,9247.04,4493
Dell Laptop,Electronics,Dell,3791.09,4494
Parker Fiction,Books,Parker,8842.65,4495
Whirlpool Furniture,Home,Whirlpool,12813.75,4496
Decathlon Gym Equipment,Sports,Decathlon,310.0,4497
Reynolds Academic,Books,Reynolds,4072.06,4498
Boat Headphones,Electronics,Boat,12329.09,4499
Maybelline Women's Perfume,Beauty,Maybelline,5238.27,4500
Patanjali Organic Product,Grocery,Patanjali,3364.19,4501
Realme Smartphone,Electronics,Realme,7009.76,4502
JBL Laptop,Electronics,JBL,9922.62,4503
Penguin Fiction,Books,Penguin,3112.21,4504
Sony Headphones,Electronics,Sony,6189.85,4505
Biotique Men's Skincare,Beauty,Biotique,1502.24,4506
Patanjali Staples,Grocery,Patanjali,4878.48,4507
Nestle Snacks,Grocery,Nestle,10508.7,4508
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,868.76,4509
